player_id,matchweek,date,team,opp,score,fpts,min,g,kp,at,sot,tkw,dis,yc,rc,acnc,int,clr,cos,bs,aer,pkm,pkd,og,gao,cs,player_name,injured,ga,sv,pks,hcs,sm,position,home_ind,season,last_minutes,season_minutes,last_g,season_g,g_per_min_gameweek,g_per_min_season,g_per_90_gameweek,g_per_90_season,last_kp,season_kp,kp_per_min_gameweek,kp_per_min_season,kp_per_90_gameweek,kp_per_90_season,last_at,season_at,at_per_min_gameweek,at_per_min_season,at_per_90_gameweek,at_per_90_season,last_sot,season_sot,sot_per_min_gameweek,sot_per_min_season,sot_per_90_gameweek,sot_per_90_season,last_tkw,season_tkw,tkw_per_min_gameweek,tkw_per_min_season,tkw_per_90_gameweek,tkw_per_90_season,last_dis,season_dis,dis_per_min_gameweek,dis_per_min_season,dis_per_90_gameweek,dis_per_90_season,last_yc,season_yc,yc_per_min_gameweek,yc_per_min_season,yc_per_90_gameweek,yc_per_90_season,last_rc,season_rc,rc_per_min_gameweek,rc_per_min_season,rc_per_90_gameweek,rc_per_90_season,last_acnc,season_acnc,acnc_per_min_gameweek,acnc_per_min_season,acnc_per_90_gameweek,acnc_per_90_season,last_int,season_int,int_per_min_gameweek,int_per_min_season,int_per_90_gameweek,int_per_90_season,last_clr,season_clr,clr_per_min_gameweek,clr_per_min_season,clr_per_90_gameweek,clr_per_90_season,last_cos,season_cos,cos_per_min_gameweek,cos_per_min_season,cos_per_90_gameweek,cos_per_90_season,last_bs,season_bs,bs_per_min_gameweek,bs_per_min_season,bs_per_90_gameweek,bs_per_90_season,last_aer,season_aer,aer_per_min_gameweek,aer_per_min_season,aer_per_90_gameweek,aer_per_90_season,last_pkm,season_pkm,pkm_per_min_gameweek,pkm_per_min_season,pkm_per_90_gameweek,pkm_per_90_season,last_pkd,season_pkd,pkd_per_min_gameweek,pkd_per_min_season,pkd_per_90_gameweek,pkd_per_90_season,last_og,season_og,og_per_min_gameweek,og_per_min_season,og_per_90_gameweek,og_per_90_season,last_gao,season_gao,gao_per_min_gameweek,gao_per_min_season,gao_per_90_gameweek,gao_per_90_season,last_cs,season_cs,cs_per_min_gameweek,cs_per_min_season,cs_per_90_gameweek,cs_per_90_season,last_ga,season_ga,ga_per_min_gameweek,ga_per_min_season,ga_per_90_gameweek,ga_per_90_season,last_sv,season_sv,sv_per_min_gameweek,sv_per_min_season,sv_per_90_gameweek,sv_per_90_season,last_pks,season_pks,pks_per_min_gameweek,pks_per_min_season,pks_per_90_gameweek,pks_per_90_season,last_hcs,season_hcs,hcs_per_min_gameweek,hcs_per_min_season,hcs_per_90_gameweek,hcs_per_90_season,last_sm,season_sm,sm_per_min_gameweek,sm_per_min_season,sm_per_90_gameweek,sm_per_90_season,opp_clean,positional_avg_g_per_90_season,positional_avg_kp_per_90_season,positional_avg_at_per_90_season,positional_avg_sot_per_90_season,positional_avg_tkw_per_90_season,positional_avg_dis_per_90_season,positional_avg_yc_per_90_season,positional_avg_rc_per_90_season,positional_avg_acnc_per_90_season,positional_avg_int_per_90_season,positional_avg_clr_per_90_season,positional_avg_cos_per_90_season,positional_avg_bs_per_90_season,positional_avg_aer_per_90_season,positional_avg_pkm_per_90_season,positional_avg_pkd_per_90_season,positional_avg_og_per_90_season,positional_avg_gao_per_90_season,positional_avg_cs_per_90_season,positional_avg_ga_per_90_season,positional_avg_sv_per_90_season,positional_avg_pks_per_90_season,positional_avg_hcs_per_90_season,positional_avg_sm_per_90_season,team_week_standing,team_week_standing_opp
03pif,26,2026-02-10,LEE,@CHE,T 2-2,1.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Karl Darlow,,2.0,2.0,0.0,0.0,0.0,G,1,2025,90.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.011111111111111112,0.013580246913580247,1.0,1.2222222222222223,0.0,1.0,0.0,0.0012345679012345679,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.003703703703703704,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0012345679012345679,0.0,0.1111111111111111,1.0,14.0,0.011111111111111112,0.01728395061728395,1.0,1.5555555555555554,5.0,25.0,0.05555555555555555,0.030864197530864196,5.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.006172839506172839,0.0,0.5555555555555556,0.0,2.0,0.0,0.0024691358024691358,0.0,0.2222222222222222,CHE,0.0,0.040768880242564455,0.0020242914979757085,0.0,0.008974358974358974,0.0,0.06289586481894174,0.0,0.0,0.007527122000806212,1.1722463304438948,0.02996864246864247,0.0,0.37037647236240023,0.0,0.0,0.0021367521367521365,0.0,0.19975473244704015,1.3726162014925565,2.435120939238087,0.018228726401803324,0.6536392933717278,0.13579532842543812,5,5
03pif,26,2026-02-10,LEE,LEE,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karl Darlow,Available,0.0,0.0,0.0,0.0,0.0,G,0,2025,90.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.022222222222222223,0.014444444444444444,2.0,1.3,0.0,1.0,0.0,0.0011111111111111111,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.011111111111111112,0.0044444444444444444,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0011111111111111111,0.0,0.1,2.0,16.0,0.022222222222222223,0.017777777777777778,2.0,1.6,2.0,27.0,0.022222222222222223,0.03,2.0,2.6999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.005555555555555556,0.0,0.5,0.0,2.0,0.0,0.0022222222222222222,0.0,0.2,LEE,0.0,0.04131209263106158,0.017295136720749903,0.0,0.006265447970896253,0.0,0.0707978593434151,0.0044213127894718145,0.0,0.027588424933994972,0.8186731189351657,0.008454106280193236,0.0,0.3019332030527007,0.0,0.0,0.0029239766081871343,0.0,0.21970069903072825,0.9413756802198642,1.9818381543829466,0.007422522438002314,0.6870214671545427,0.11303387348921567,5,5
06rf9,26,2026-02-10,MCI,FUL,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Omar Marmoush,Available,0.0,0.0,0.0,0.0,0.0,F,0,2025,60.0,332.0,0.0,1.0,0.0,0.0030120481927710845,0.0,0.27108433734939763,3.0,7.0,0.05,0.02108433734939759,4.5,1.897590361445783,0.0,1.0,0.0,0.0030120481927710845,0.0,0.27108433734939763,0.0,4.0,0.0,0.012048192771084338,0.0,1.0843373493975905,0.0,4.0,0.0,0.012048192771084338,0.0,1.0843373493975905,0.0,8.0,0.0,0.024096385542168676,0.0,2.168674698795181,1.0,1.0,0.016666666666666666,0.0030120481927710845,1.5,0.27108433734939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.006024096385542169,0.0,0.5421686746987953,0.0,1.0,0.0,0.0030120481927710845,0.0,0.27108433734939763,0.0,6.0,0.0,0.018072289156626505,0.0,1.6265060240963856,0.0,1.0,0.0,0.0030120481927710845,0.0,0.27108433734939763,0.0,1.0,0.0,0.0030120481927710845,0.0,0.27108433734939763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.009036144578313253,0.0,0.8132530120481928,1.0,2.0,0.016666666666666666,0.006024096385542169,1.5,0.5421686746987953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FUL,0.2727257148601636,0.9252873091664792,0.11973146859236998,0.8604081855617517,0.6745821701506545,1.529946546797833,0.12896165655031017,0.0,0.22790848850425405,0.3002948809685124,0.917215811304969,0.804798957738386,0.11888592714962551,1.9126038548174602,0.0095168189794202,0.013251695018801773,0.0008200082000820009,1.2701226982675649,0.2573654483977064,0.0,0.0,0.0,0.0,0.0,5,5
02m5b,26,2026-02-10,NOT,WOL,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chris Wood,Out,0.0,0.0,0.0,0.0,0.0,F,0,2025,0.0,536.0,0.0,2.0,0.0,0.0037313432835820895,0.0,0.33582089552238803,0.0,3.0,0.0,0.005597014925373134,0.0,0.503731343283582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.011194029850746268,0.0,1.007462686567164,0.0,1.0,0.0,0.0018656716417910447,0.0,0.16791044776119401,0.0,2.0,0.0,0.0037313432835820895,0.0,0.33582089552238803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.009328358208955223,0.0,0.8395522388059701,0.0,1.0,0.0,0.0018656716417910447,0.0,0.16791044776119401,0.0,1.0,0.0,0.0018656716417910447,0.0,0.16791044776119401,0.0,11.0,0.0,0.020522388059701493,0.0,1.8470149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.014925373134328358,0.0,1.3432835820895521,0.0,1.0,0.0,0.0018656716417910447,0.0,0.16791044776119401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WOL,0.3048064251455454,0.9372137867928214,0.1504510057278477,0.7905227126240592,0.6867265052352904,1.3306722805945825,0.1504082037626533,0.0,0.23751235411774152,0.28479950647129876,0.9657518735641398,0.9347458093034677,0.12055660728033807,1.692164756121713,0.006310085478195902,0.014724067217965476,0.003992972775881016,2.307619347757433,0.25126577310332554,0.0,0.0,0.0,0.0,0.0,5,5
06phw,26,2026-02-10,LIV,@SUN,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Federico Chiesa,Available,0.0,0.0,0.0,0.0,0.0,F,1,2025,1.0,222.0,0.0,2.0,0.0,0.009009009009009009,0.0,0.8108108108108109,0.0,2.0,0.0,0.009009009009009009,0.0,0.8108108108108109,0.0,1.0,0.0,0.0045045045045045045,0.0,0.40540540540540543,1.0,3.0,1.0,0.013513513513513514,90.0,1.2162162162162162,0.0,6.0,0.0,0.02702702702702703,0.0,2.4324324324324325,0.0,2.0,0.0,0.009009009009009009,0.0,0.8108108108108109,0.0,2.0,0.0,0.009009009009009009,0.0,0.8108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.013513513513513514,0.0,1.2162162162162162,0.0,6.0,0.0,0.02702702702702703,0.0,2.4324324324324325,1.0,2.0,1.0,0.009009009009009009,90.0,0.8108108108108109,0.0,2.0,0.0,0.009009009009009009,0.0,0.8108108108108109,0.0,3.0,0.0,0.013513513513513514,0.0,1.2162162162162162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.02702702702702703,0.0,2.4324324324324325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUN,0.33872142139648015,0.9543091112392682,0.12506051496350507,1.0012855546888058,0.6557423611761517,1.5274600932202633,0.11856207850260475,0.0,0.19337015878866584,0.2531184228395346,0.9347650106686887,1.1178708563360251,0.12106297271021378,1.5636076713147453,0.005437331539769282,0.010359284870225227,0.0,1.7079390730023698,0.19488272519912167,0.0,0.0,0.0,0.0,0.0,5,5
02xtd,26,2026-02-10,WOL,@NOT,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sam Johnstone,Available,0.0,0.0,0.0,0.0,0.0,G,1,2025,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000925925925925926,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.022222222222222223,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.002777777777777778,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000925925925925926,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.022222222222222223,0.0,2.0,0.0,39.0,0.0,0.03611111111111111,0.0,3.2499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.006481481481481481,0.0,0.5833333333333334,0.0,1.0,0.0,0.000925925925925926,0.0,0.08333333333333334,NOT,0.0,0.07559276941241684,0.00818452380952381,0.0,0.017431972789115648,0.0,0.06804169562321737,0.005908613445378151,0.0,0.005408314511575381,1.2483410692238788,0.01741936893334409,0.0,0.38703701139419994,0.0,0.0,0.005952380952380953,0.0,0.2959362932109096,1.251429701935502,2.442351828742037,0.024456297670583382,0.7791471776457619,0.10552555837881926,5,5
05t6y,26,2026-02-10,BUR,@CRY,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hannibal Mejbri,Available,0.0,0.0,0.0,0.0,0.0,M,1,2025,90.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.022222222222222223,0.01855287569573284,2.0,1.6697588126159555,0.0,2.0,0.0,0.0037105751391465678,0.0,0.3339517625231911,0.0,1.0,0.0,0.0018552875695732839,0.0,0.16697588126159554,0.0,5.0,0.0,0.00927643784786642,0.0,0.8348794063079777,0.0,14.0,0.0,0.025974025974025976,0.0,2.337662337662338,0.0,4.0,0.0,0.0074211502782931356,0.0,0.6679035250463822,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.011111111111111112,0.00927643784786642,1.0,0.8348794063079777,0.0,3.0,0.0,0.0055658627087198514,0.0,0.5009276437847866,0.0,3.0,0.0,0.0055658627087198514,0.0,0.5009276437847866,1.0,9.0,0.011111111111111112,0.016697588126159554,1.0,1.50278293135436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.011111111111111112,0.0037105751391465678,1.0,0.3339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.022222222222222223,0.025974025974025976,2.0,2.337662337662338,0.0,1.0,0.0,0.0018552875695732839,0.0,0.16697588126159554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRY,0.12925948231404816,1.0266200746277454,0.1623304319711923,0.379001885470148,1.0414574657310842,1.1751022222920502,0.17051737267159284,0.00314227531950449,0.3152670658488055,0.7662612660862426,1.5662999626298988,0.8720478171930797,0.2541923435768489,1.1168720832568892,0.0014455939130383053,0.015282370257930684,0.0017430897815282908,1.2231887118652625,0.2521605102865657,0.0,0.0,0.0,0.0,0.0,5,5
03fgo,26,2026-02-10,TOT,NEW,L 1-2,1.5,90.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,Dominic Solanke,,0.0,0.0,0.0,0.0,0.0,F,0,2025,79.0,313.0,0.0,2.0,0.0,0.006389776357827476,0.0,0.5750798722044728,0.0,3.0,0.0,0.009584664536741214,0.0,0.8626198083067093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.012779552715654952,0.0,1.1501597444089455,0.0,6.0,0.0,0.019169329073482427,0.0,1.7252396166134185,1.0,6.0,0.012658227848101266,0.019169329073482427,1.139240506329114,1.7252396166134185,0.0,1.0,0.0,0.003194888178913738,0.0,0.2875399361022364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.003194888178913738,0.0,0.2875399361022364,2.0,5.0,0.02531645569620253,0.01597444089456869,2.278481012658228,1.4376996805111821,0.0,5.0,0.0,0.01597444089456869,0.0,1.4376996805111821,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.02531645569620253,0.012779552715654952,2.278481012658228,1.1501597444089455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.012658227848101266,0.019169329073482427,1.139240506329114,1.7252396166134185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEW,0.3673159791476951,0.9362953761008065,0.11735075544344414,0.9268643061163214,0.6999225082792072,1.353884238075765,0.10967915360665587,0.0,0.4983336365331513,0.21919809040246419,0.8758243640144986,0.9667439962135908,0.08350635533934546,1.8785557170040477,0.006496296404012038,0.01155326622915132,0.0005758599508599509,1.5183140067055938,0.16403930817277534,0.0,0.0,0.0,0.0,0.0,5,5
03fgo,26,2026-02-10,TOT,NEW,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominic Solanke,Available,0.0,0.0,0.0,0.0,0.0,F,0,2025,90.0,403.0,0.0,2.0,0.0,0.004962779156327543,0.0,0.4466501240694789,0.0,3.0,0.0,0.007444168734491315,0.0,0.6699751861042184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.009925558312655087,0.0,0.8933002481389578,1.0,7.0,0.011111111111111112,0.017369727047146403,1.0,1.5632754342431763,2.0,8.0,0.022222222222222223,0.019851116625310174,2.0,1.7866004962779156,0.0,1.0,0.0,0.0024813895781637717,0.0,0.22332506203473945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0024813895781637717,0.0,0.22332506203473945,4.0,9.0,0.044444444444444446,0.022332506203473945,4.0,2.009925558312655,0.0,5.0,0.0,0.01240694789081886,0.0,1.1166253101736974,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.03333333333333333,0.017369727047146403,3.0,1.5632754342431763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.022222222222222223,0.019851116625310174,2.0,1.7866004962779156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEW,0.3673159791476951,0.9362953761008065,0.11735075544344414,0.9268643061163214,0.6999225082792072,1.353884238075765,0.10967915360665587,0.0,0.4983336365331513,0.21919809040246419,0.8758243640144986,0.9667439962135908,0.08350635533934546,1.8785557170040477,0.006496296404012038,0.01155326622915132,0.0005758599508599509,1.5183140067055938,0.16403930817277534,0.0,0.0,0.0,0.0,0.0,5,5
0646f,26,2026-02-10,LIV,@SUN,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alexander Isak,Out,0.0,0.0,0.0,0.0,0.0,F,1,2025,0.0,498.0,0.0,2.0,0.0,0.004016064257028112,0.0,0.36144578313253006,0.0,2.0,0.0,0.004016064257028112,0.0,0.36144578313253006,0.0,1.0,0.0,0.002008032128514056,0.0,0.18072289156626503,0.0,4.0,0.0,0.008032128514056224,0.0,0.7228915662650601,0.0,5.0,0.0,0.010040160642570281,0.0,0.9036144578313253,0.0,4.0,0.0,0.008032128514056224,0.0,0.7228915662650601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.012048192771084338,0.0,1.0843373493975905,0.0,1.0,0.0,0.002008032128514056,0.0,0.18072289156626503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.010040160642570281,0.0,0.9036144578313253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.014056224899598393,0.0,1.2650602409638554,0.0,1.0,0.0,0.002008032128514056,0.0,0.18072289156626503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUN,0.33872142139648015,0.9543091112392682,0.12506051496350507,1.0012855546888058,0.6557423611761517,1.5274600932202633,0.11856207850260475,0.0,0.19337015878866584,0.2531184228395346,0.9347650106686887,1.1178708563360251,0.12106297271021378,1.5636076713147453,0.005437331539769282,0.010359284870225227,0.0,1.7079390730023698,0.19488272519912167,0.0,0.0,0.0,0.0,0.0,5,5
070ho,26,2026-02-10,SUN,LIV,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lutsharel Geertruida,Available,0.0,0.0,0.0,0.0,0.0,D,0,2025,18.0,991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.005045408678102927,0.0,0.4540867810292634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0010090817356205853,0.0,0.09081735620585267,0.0,11.0,0.0,0.011099899091826439,0.0,0.9989909182643795,0.0,3.0,0.0,0.0030272452068617556,0.0,0.272452068617558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.012108980827447022,0.0,1.089808274470232,0.0,26.0,0.0,0.026236125126135216,0.0,2.3612512613521695,0.0,6.0,0.0,0.006054490413723511,0.0,0.544904137235116,0.0,6.0,0.0,0.006054490413723511,0.0,0.544904137235116,0.0,8.0,0.0,0.008072653884964682,0.0,0.7265388496468214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.05555555555555555,0.015136226034308779,5.0,1.3622603430877902,0.0,2.0,0.0,0.0020181634712411706,0.0,0.18163471241170534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LIV,0.046644432791194644,0.45561100397578147,0.07672871409883707,0.12555068986148582,1.0341341677739737,0.38140815660412203,0.2414379751449943,0.0038570333014027627,0.25149989933748307,0.9946195491352656,3.9288340174104914,0.36339083765259256,0.394417308338187,1.9050006541295075,0.0,0.005523696175064473,0.005577209842992725,1.3514529147880494,0.2603060248330524,0.0,0.0,0.0,0.0,0.0,5,5
