player_id,matchweek,date,team,opp,score,fpts,min,g,kp,at,sot,tkw,dis,yc,rc,acnc,int,clr,cos,bs,aer,pkm,pkd,og,gao,cs,player_name,injured,ga,sv,pks,hcs,sm,position,home_ind,season,last_minutes,season_minutes,last_g,season_g,g_per_min_gameweek,g_per_min_season,g_per_90_gameweek,g_per_90_season,last_kp,season_kp,kp_per_min_gameweek,kp_per_min_season,kp_per_90_gameweek,kp_per_90_season,last_at,season_at,at_per_min_gameweek,at_per_min_season,at_per_90_gameweek,at_per_90_season,last_sot,season_sot,sot_per_min_gameweek,sot_per_min_season,sot_per_90_gameweek,sot_per_90_season,last_tkw,season_tkw,tkw_per_min_gameweek,tkw_per_min_season,tkw_per_90_gameweek,tkw_per_90_season,last_dis,season_dis,dis_per_min_gameweek,dis_per_min_season,dis_per_90_gameweek,dis_per_90_season,last_yc,season_yc,yc_per_min_gameweek,yc_per_min_season,yc_per_90_gameweek,yc_per_90_season,last_rc,season_rc,rc_per_min_gameweek,rc_per_min_season,rc_per_90_gameweek,rc_per_90_season,last_acnc,season_acnc,acnc_per_min_gameweek,acnc_per_min_season,acnc_per_90_gameweek,acnc_per_90_season,last_int,season_int,int_per_min_gameweek,int_per_min_season,int_per_90_gameweek,int_per_90_season,last_clr,season_clr,clr_per_min_gameweek,clr_per_min_season,clr_per_90_gameweek,clr_per_90_season,last_cos,season_cos,cos_per_min_gameweek,cos_per_min_season,cos_per_90_gameweek,cos_per_90_season,last_bs,season_bs,bs_per_min_gameweek,bs_per_min_season,bs_per_90_gameweek,bs_per_90_season,last_aer,season_aer,aer_per_min_gameweek,aer_per_min_season,aer_per_90_gameweek,aer_per_90_season,last_pkm,season_pkm,pkm_per_min_gameweek,pkm_per_min_season,pkm_per_90_gameweek,pkm_per_90_season,last_pkd,season_pkd,pkd_per_min_gameweek,pkd_per_min_season,pkd_per_90_gameweek,pkd_per_90_season,last_og,season_og,og_per_min_gameweek,og_per_min_season,og_per_90_gameweek,og_per_90_season,last_gao,season_gao,gao_per_min_gameweek,gao_per_min_season,gao_per_90_gameweek,gao_per_90_season,last_cs,season_cs,cs_per_min_gameweek,cs_per_min_season,cs_per_90_gameweek,cs_per_90_season,last_ga,season_ga,ga_per_min_gameweek,ga_per_min_season,ga_per_90_gameweek,ga_per_90_season,last_sv,season_sv,sv_per_min_gameweek,sv_per_min_season,sv_per_90_gameweek,sv_per_90_season,last_pks,season_pks,pks_per_min_gameweek,pks_per_min_season,pks_per_90_gameweek,pks_per_90_season,last_hcs,season_hcs,hcs_per_min_gameweek,hcs_per_min_season,hcs_per_90_gameweek,hcs_per_90_season,last_sm,season_sm,sm_per_min_gameweek,sm_per_min_season,sm_per_90_gameweek,sm_per_90_season,opp_clean,positional_avg_g_per_90_season,positional_avg_kp_per_90_season,positional_avg_at_per_90_season,positional_avg_sot_per_90_season,positional_avg_tkw_per_90_season,positional_avg_dis_per_90_season,positional_avg_yc_per_90_season,positional_avg_rc_per_90_season,positional_avg_acnc_per_90_season,positional_avg_int_per_90_season,positional_avg_clr_per_90_season,positional_avg_cos_per_90_season,positional_avg_bs_per_90_season,positional_avg_aer_per_90_season,positional_avg_pkm_per_90_season,positional_avg_pkd_per_90_season,positional_avg_og_per_90_season,positional_avg_gao_per_90_season,positional_avg_cs_per_90_season,positional_avg_ga_per_90_season,positional_avg_sv_per_90_season,positional_avg_pks_per_90_season,positional_avg_hcs_per_90_season,positional_avg_sm_per_90_season,team_week_standing,team_week_standing_opp
06v6n,25,,BUR,-,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,D,0,2025,0.0,1337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.011967090501121914,0.0,1.0770381451009723,0.0,5.0,0.0,0.0037397157816005983,0.0,0.3365744203440538,0.0,2.0,0.0,0.0014958863126402393,0.0,0.13462976813762154,0.0,20.0,0.0,0.014958863126402393,0.0,1.3462976813762153,0.0,3.0,0.0,0.002243829468960359,0.0,0.20194465220643232,0.0,1.0,0.0,0.0007479431563201197,0.0,0.06731488406881077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.005235602094240838,0.0,0.47120418848167545,0.0,20.0,0.0,0.014958863126402393,0.0,1.3462976813762153,0.0,51.0,0.0,0.0381451009723261,0.0,3.433059087509349,0.0,3.0,0.0,0.002243829468960359,0.0,0.20194465220643232,0.0,2.0,0.0,0.0014958863126402393,0.0,0.13462976813762154,0.0,9.0,0.0,0.006731488406881077,0.0,0.605833956619297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.020942408376963352,0.0,1.8848167539267018,0.0,2.0,0.0,0.0014958863126402393,0.0,0.13462976813762154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.007210715707043595,0.1371728205165547,0.019773006653342903,0.0296043007853447,0.3724229931107399,0.12523857611628522,0.05990442452347166,0.001975577842406094,0.09351693065803218,0.29439671021009484,2.1087624341528897,0.12412305941615155,0.1608164478472183,0.7698873552153952,0.0,0.0006840596996273861,0.0033074097898823265,1.1494020500796776,0.055282536859536054,0.0,0.0,0.0,0.0,0.0,5,5
070f4,25,2026-02-07,WOL,CHE,L 1-3,0.25,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ladislav Krejcí,,0.0,0.0,0.0,0.0,0.0,D,0,2025,0.0,1569.0,0.0,2.0,0.0,0.0012746972594008922,0.0,0.1147227533460803,0.0,7.0,0.0,0.004461440407903123,0.0,0.4015296367112811,0.0,1.0,0.0,0.0006373486297004461,0.0,0.05736137667304015,0.0,8.0,0.0,0.005098789037603569,0.0,0.4588910133843212,0.0,12.0,0.0,0.0076481835564053535,0.0,0.6883365200764818,0.0,6.0,0.0,0.0038240917782026767,0.0,0.3441682600382409,0.0,2.0,0.0,0.0012746972594008922,0.0,0.1147227533460803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0012746972594008922,0.0,0.1147227533460803,0.0,19.0,0.0,0.012109623964308477,0.0,1.089866156787763,0.0,73.0,0.0,0.04652644996813257,0.0,4.187380497131931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.007010834926704908,0.0,0.6309751434034417,0.0,42.0,0.0,0.02676864244741874,0.0,2.409177820267687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0006373486297004461,0.0,0.05736137667304015,0.0,32.0,0.0,0.020395156150414276,0.0,1.8355640535372848,0.0,2.0,0.0,0.0012746972594008922,0.0,0.1147227533460803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHE,0.024269264246249783,0.5048596792593902,0.0467374324921109,0.13990816334358122,1.1013567158234738,0.3854911470343428,0.2419799561752555,0.00445277584594726,0.3528157901062179,0.9407423641997423,4.291959124768024,0.4176601429643867,0.41792733489808837,1.8365429346206568,0.0,0.007911763766584964,0.007885989487739877,1.7104089687079478,0.1785529813956189,0.0,0.0,0.0,0.0,0.0,5,5
070hc,25,2026-02-07,SUN,@ARS,L 0-3,3.0,84.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,Brian Brobbey,,0.0,0.0,0.0,0.0,0.0,F,1,2025,78.0,940.0,0.0,5.0,0.0,0.005319148936170213,0.0,0.4787234042553191,1.0,5.0,0.01282051282051282,0.005319148936170213,1.1538461538461537,0.4787234042553191,0.0,1.0,0.0,0.0010638297872340426,0.0,0.09574468085106383,1.0,9.0,0.01282051282051282,0.009574468085106383,1.1538461538461537,0.8617021276595744,0.0,1.0,0.0,0.0010638297872340426,0.0,0.09574468085106383,3.0,14.0,0.038461538461538464,0.014893617021276596,3.4615384615384617,1.3404255319148937,0.0,1.0,0.0,0.0010638297872340426,0.0,0.09574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.01282051282051282,0.007446808510638298,1.1538461538461537,0.6702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.002127659574468085,0.0,0.19148936170212766,3.0,41.0,0.038461538461538464,0.043617021276595745,3.4615384615384617,3.925531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0010638297872340426,0.0,0.09574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.01276595744680851,0.0,1.1489361702127658,1.0,4.0,0.01282051282051282,0.00425531914893617,1.1538461538461537,0.3829787234042553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARS,0.42159872394750497,0.8034821505242403,0.11782469074947377,0.8892347217202999,0.5750098490825303,1.4170669805290088,0.1168830053467113,0.0,0.24392699009811566,0.24381364822189636,1.0198412270990684,0.8562341649956873,0.07462974917492553,1.4609582619484573,0.0032248728292724703,0.00947598900540005,0.0,1.4150048746345514,0.23795671617899675,0.0,0.0,0.0,0.0,0.0,5,5
06p4k,25,,MUN,-,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,D,0,2025,0.0,1170.0,0.0,1.0,0.0,0.0008547008547008547,0.0,0.07692307692307693,0.0,3.0,0.0,0.002564102564102564,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.002564102564102564,0.0,0.23076923076923078,0.0,13.0,0.0,0.011111111111111112,0.0,1.0,0.0,1.0,0.0,0.0008547008547008547,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.003418803418803419,0.0,0.3076923076923077,0.0,15.0,0.0,0.01282051282051282,0.0,1.1538461538461537,0.0,68.0,0.0,0.05811965811965812,0.0,5.230769230769231,0.0,1.0,0.0,0.0008547008547008547,0.0,0.07692307692307693,0.0,7.0,0.0,0.005982905982905983,0.0,0.5384615384615385,0.0,50.0,0.0,0.042735042735042736,0.0,3.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.017094017094017096,0.0,1.5384615384615385,0.0,1.0,0.0,0.0008547008547008547,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.007210715707043595,0.1371728205165547,0.019773006653342903,0.0296043007853447,0.3724229931107399,0.12523857611628522,0.05990442452347166,0.001975577842406094,0.09351693065803218,0.29439671021009484,2.1087624341528897,0.12412305941615155,0.1608164478472183,0.7698873552153952,0.0,0.0006840596996273861,0.0033074097898823265,1.1494020500796776,0.055282536859536054,0.0,0.0,0.0,0.0,0.0,5,5
06y9o,25,2026-02-06,NOT,@LEE,L 1-3,4.0,53.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,Igor Jesus Maciel da Cruz,,0.0,0.0,0.0,0.0,0.0,F,1,2025,69.0,1348.0,0.0,2.0,0.0,0.001483679525222552,0.0,0.13353115727002968,0.0,6.0,0.0,0.004451038575667656,0.0,0.40059347181008903,0.0,2.0,0.0,0.001483679525222552,0.0,0.13353115727002968,0.0,8.0,0.0,0.005934718100890208,0.0,0.5341246290801187,0.0,9.0,0.0,0.0066765578635014835,0.0,0.6008902077151335,1.0,26.0,0.014492753623188406,0.019287833827893175,1.3043478260869565,1.7359050445103859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.001483679525222552,0.0,0.13353115727002968,0.0,1.0,0.0,0.000741839762611276,0.0,0.06676557863501484,1.0,18.0,0.014492753623188406,0.013353115727002967,1.3043478260869565,1.201780415430267,0.0,6.0,0.0,0.004451038575667656,0.0,0.40059347181008903,0.0,1.0,0.0,0.000741839762611276,0.0,0.06676557863501484,7.0,61.0,0.10144927536231885,0.045252225519287835,9.130434782608695,4.072700296735905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.014492753623188406,0.017804154302670624,1.3043478260869565,1.6023738872403561,0.0,5.0,0.0,0.00370919881305638,0.0,0.3338278931750742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEE,0.4015557764848042,0.9818658628154907,0.12636241589668606,0.9019097029336368,0.6249869261643903,1.3767335482974596,0.1049412814500123,0.0,0.26873538095829486,0.23398276919878785,0.9493316158967133,1.2440800325578112,0.08954086655463112,1.7347755991908096,0.00327659627446337,0.011434095664236399,0.006723623679288206,1.4096129619033337,0.19800797895133093,0.0,0.0,0.0,0.0,0.0,5,5
05l8q,25,2026-02-07,CHE,@WOL,W 3-1,32.5,60.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cole Palmer,,0.0,0.0,0.0,0.0,0.0,M,1,2025,90.0,840.0,0.0,4.0,0.0,0.004761904761904762,0.0,0.4285714285714286,0.0,7.0,0.0,0.008333333333333333,0.0,0.75,0.0,1.0,0.0,0.0011904761904761906,0.0,0.10714285714285715,1.0,10.0,0.011111111111111112,0.011904761904761904,1.0,1.0714285714285714,0.0,6.0,0.0,0.007142857142857143,0.0,0.6428571428571428,1.0,14.0,0.011111111111111112,0.016666666666666666,1.0,1.5,0.0,2.0,0.0,0.002380952380952381,0.0,0.2142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.010714285714285714,0.0,0.9642857142857143,1.0,5.0,0.011111111111111112,0.005952380952380952,1.0,0.5357142857142857,1.0,11.0,0.011111111111111112,0.013095238095238096,1.0,1.1785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.022222222222222223,0.014285714285714285,2.0,1.2857142857142856,0.0,2.0,0.0,0.002380952380952381,0.0,0.2142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WOL,0.11872524296244112,0.9908850221912942,0.13375586988170912,0.3960822978413643,0.9917545192213664,0.9389578000022476,0.16987664735608418,0.005586840459349842,0.21997450704959542,1.244469731637821,1.1527404251566225,0.7709241784174137,0.23623494780292556,0.8576668896571225,0.0008674698795180724,0.004823302491440397,0.0007973068745570518,1.0877192710750379,0.27341158937658977,0.0,0.0,0.0,0.0,0.0,5,5
05gcp,25,2026-02-07,WHU,@BUR,W 2-0,5.0,90.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Tomas Soucek,,0.0,0.0,0.0,0.0,0.0,M,1,2025,90.0,976.0,0.0,2.0,0.0,0.0020491803278688526,0.0,0.18442622950819673,0.0,6.0,0.0,0.006147540983606557,0.0,0.5532786885245902,0.0,2.0,0.0,0.0020491803278688526,0.0,0.18442622950819673,0.0,8.0,0.0,0.00819672131147541,0.0,0.7377049180327869,0.0,10.0,0.0,0.010245901639344262,0.0,0.9221311475409836,1.0,4.0,0.011111111111111112,0.004098360655737705,1.0,0.36885245901639346,0.0,1.0,0.0,0.0010245901639344263,0.0,0.09221311475409837,0.0,1.0,0.0,0.0010245901639344263,0.0,0.09221311475409837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.00819672131147541,0.0,0.7377049180327869,2.0,47.0,0.022222222222222223,0.04815573770491803,2.0,4.334016393442623,0.0,1.0,0.0,0.0010245901639344263,0.0,0.09221311475409837,0.0,6.0,0.0,0.006147540983606557,0.0,0.5532786885245902,2.0,39.0,0.022222222222222223,0.039959016393442626,2.0,3.5963114754098364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.03333333333333333,0.025614754098360656,3.0,2.305327868852459,0.0,1.0,0.0,0.0010245901639344263,0.0,0.09221311475409837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUR,0.09309136206199016,1.0418336100208165,0.11852552866398097,0.42136304093378746,1.1675867959784356,1.0166450826563957,0.16793670952314255,0.04922513185694495,0.27254638771159484,0.8131402268265959,1.8892498581657866,0.729444432541054,0.20019930391663088,0.9146108019386553,0.004262234802290927,0.013175156816569285,0.0004371605933726454,1.2983371657087663,0.27042087796267067,0.0,0.0,0.0,0.0,0.0,5,5
063hu,25,2026-02-07,AVL,@BOU,T 1-1,6.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,Amadou Onana,,0.0,0.0,0.0,0.0,0.0,M,1,2025,0.0,972.0,0.0,2.0,0.0,0.00205761316872428,0.0,0.1851851851851852,0.0,3.0,0.0,0.0030864197530864196,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0030864197530864196,0.0,0.2777777777777778,0.0,21.0,0.0,0.021604938271604937,0.0,1.9444444444444444,0.0,5.0,0.0,0.0051440329218107,0.0,0.46296296296296297,0.0,2.0,0.0,0.00205761316872428,0.0,0.1851851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.01646090534979424,0.0,1.4814814814814816,0.0,33.0,0.0,0.033950617283950615,0.0,3.0555555555555554,0.0,6.0,0.0,0.006172839506172839,0.0,0.5555555555555556,0.0,10.0,0.0,0.0102880658436214,0.0,0.9259259259259259,0.0,25.0,0.0,0.0257201646090535,0.0,2.314814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.01131687242798354,0.0,1.0185185185185186,0.0,4.0,0.0,0.00411522633744856,0.0,0.3703703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOU,0.15011873098739012,1.099680768038675,0.14697334185576477,0.46364383000426096,1.017712424626901,1.0983553145081302,0.18673015379101407,0.003941554046519408,0.2600428899147077,0.689725483292411,1.2472179726368557,0.8047140577663993,0.23993777620341708,0.9320530629329656,0.001071469557258404,0.004331438275858133,0.0003861500836658514,1.2040991826750382,0.2617440897934269,0.0,0.0,0.0,0.0,0.0,5,5
06fxu,25,2026-02-06,NOT,@LEE,L 1-3,6.0,90.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,Ibrahim Sangare,,0.0,0.0,0.0,0.0,0.0,M,1,2025,90.0,1133.0,0.0,2.0,0.0,0.00176522506619594,0.0,0.1588702559576346,0.0,4.0,0.0,0.00353045013239188,0.0,0.3177405119152692,0.0,2.0,0.0,0.00176522506619594,0.0,0.1588702559576346,0.0,3.0,0.0,0.00264783759929391,0.0,0.23830538393645193,1.0,16.0,0.011111111111111112,0.01412180052956752,1.0,1.2709620476610768,1.0,10.0,0.011111111111111112,0.0088261253309797,1.0,0.7943512797881729,0.0,2.0,0.0,0.00176522506619594,0.0,0.1588702559576346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.011111111111111112,0.01059135039717564,1.0,0.9532215357458077,2.0,33.0,0.022222222222222223,0.02912621359223301,2.0,2.621359223300971,1.0,5.0,0.011111111111111112,0.00441306266548985,1.0,0.39717563989408644,0.0,11.0,0.0,0.009708737864077669,0.0,0.8737864077669902,1.0,15.0,0.011111111111111112,0.01323918799646955,1.0,1.1915269196822595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.011111111111111112,0.01235657546337158,1.0,1.1120917917034423,0.0,5.0,0.0,0.00441306266548985,0.0,0.39717563989408644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEE,0.10991896227452493,1.0615554677252657,0.13921704977943888,0.3973494821014703,1.03088944197963,0.9705498980873275,0.21224550191780428,0.0055367128677352665,0.27265085512423903,0.64771318487134,1.3003469612017242,0.7001222584183348,0.2285398073455337,0.9402811399669513,0.0,0.005148173273891436,0.001212416531501564,1.2178983476187297,0.25262134053548163,0.0,0.0,0.0,0.0,0.0,5,5
06rpm,25,2026-02-07,WOL,CHE,L 1-3,7.0,90.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,Mateus Mané,,0.0,0.0,0.0,0.0,0.0,F,0,2025,90.0,710.0,0.0,2.0,0.0,0.0028169014084507044,0.0,0.2535211267605634,2.0,9.0,0.022222222222222223,0.01267605633802817,2.0,1.1408450704225352,0.0,2.0,0.0,0.0028169014084507044,0.0,0.2535211267605634,2.0,10.0,0.022222222222222223,0.014084507042253521,2.0,1.267605633802817,0.0,5.0,0.0,0.007042253521126761,0.0,0.6338028169014085,2.0,14.0,0.022222222222222223,0.01971830985915493,2.0,1.7746478873239437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.022222222222222223,0.011267605633802818,2.0,1.0140845070422535,0.0,2.0,0.0,0.0028169014084507044,0.0,0.2535211267605634,1.0,9.0,0.011111111111111112,0.01267605633802817,1.0,1.1408450704225352,1.0,11.0,0.011111111111111112,0.015492957746478873,1.0,1.3943661971830985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.004225352112676056,0.0,0.380281690140845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0014084507042253522,0.0,0.1267605633802817,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.022222222222222223,0.016901408450704224,2.0,1.52112676056338,0.0,2.0,0.0,0.0028169014084507044,0.0,0.2535211267605634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHE,0.275393465817745,0.743244258551413,0.09970096525594607,0.8043822872192866,0.45888350366962927,1.4327161830175177,0.15413596937648727,0.0,0.21047699264883749,0.28966227484941526,1.0026655593203335,0.7587192113787071,0.06986762124759006,1.9039373605891186,0.017497529955747014,0.014112213924188838,0.012722617224114677,1.5804513996156933,0.2095224284354602,0.0,0.0,0.0,0.0,0.0,5,5
06ybq,25,2026-02-07,SUN,@ARS,L 0-3,1.5,63.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Chemsdine Talbi,,0.0,0.0,0.0,0.0,0.0,F,1,2025,79.0,994.0,1.0,3.0,0.012658227848101266,0.0030181086519114686,1.139240506329114,0.2716297786720322,2.0,10.0,0.02531645569620253,0.01006036217303823,2.278481012658228,0.9054325955734407,0.0,2.0,0.0,0.002012072434607646,0.0,0.18108651911468815,1.0,5.0,0.012658227848101266,0.005030181086519115,1.139240506329114,0.45271629778672035,0.0,3.0,0.0,0.0030181086519114686,0.0,0.2716297786720322,1.0,5.0,0.012658227848101266,0.005030181086519115,1.139240506329114,0.45271629778672035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.005030181086519115,0.0,0.45271629778672035,1.0,2.0,0.012658227848101266,0.002012072434607646,1.139240506329114,0.18108651911468815,0.0,11.0,0.0,0.011066398390342052,0.0,0.9959758551307847,4.0,13.0,0.05063291139240506,0.013078470824949699,4.556962025316456,1.1770623742454729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001006036217303823,0.0,0.09054325955734407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.008048289738430584,0.0,0.7243460764587526,1.0,6.0,0.012658227848101266,0.006036217303822937,1.139240506329114,0.5432595573440644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARS,0.42159872394750497,0.8034821505242403,0.11782469074947377,0.8892347217202999,0.5750098490825303,1.4170669805290088,0.1168830053467113,0.0,0.24392699009811566,0.24381364822189636,1.0198412270990684,0.8562341649956873,0.07462974917492553,1.4609582619484573,0.0032248728292724703,0.00947598900540005,0.0,1.4150048746345514,0.23795671617899675,0.0,0.0,0.0,0.0,0.0,5,5
