player_id,matchweek,date,team,opp,score,fpts,min,g,kp,at,sot,tkw,dis,yc,rc,acnc,int,clr,cos,bs,aer,pkm,pkd,og,gao,cs,player_name,injured,ga,sv,pks,hcs,sm,position,season,last_minutes,season_minutes,last_g,season_g,g_per_min_gameweek,g_per_min_season,g_per_90_gameweek,g_per_90_season,last_kp,season_kp,kp_per_min_gameweek,kp_per_min_season,kp_per_90_gameweek,kp_per_90_season,last_at,season_at,at_per_min_gameweek,at_per_min_season,at_per_90_gameweek,at_per_90_season,last_sot,season_sot,sot_per_min_gameweek,sot_per_min_season,sot_per_90_gameweek,sot_per_90_season,last_tkw,season_tkw,tkw_per_min_gameweek,tkw_per_min_season,tkw_per_90_gameweek,tkw_per_90_season,last_dis,season_dis,dis_per_min_gameweek,dis_per_min_season,dis_per_90_gameweek,dis_per_90_season,last_yc,season_yc,yc_per_min_gameweek,yc_per_min_season,yc_per_90_gameweek,yc_per_90_season,last_rc,season_rc,rc_per_min_gameweek,rc_per_min_season,rc_per_90_gameweek,rc_per_90_season,last_acnc,season_acnc,acnc_per_min_gameweek,acnc_per_min_season,acnc_per_90_gameweek,acnc_per_90_season,last_int,season_int,int_per_min_gameweek,int_per_min_season,int_per_90_gameweek,int_per_90_season,last_clr,season_clr,clr_per_min_gameweek,clr_per_min_season,clr_per_90_gameweek,clr_per_90_season,last_cos,season_cos,cos_per_min_gameweek,cos_per_min_season,cos_per_90_gameweek,cos_per_90_season,last_bs,season_bs,bs_per_min_gameweek,bs_per_min_season,bs_per_90_gameweek,bs_per_90_season,last_aer,season_aer,aer_per_min_gameweek,aer_per_min_season,aer_per_90_gameweek,aer_per_90_season,last_pkm,season_pkm,pkm_per_min_gameweek,pkm_per_min_season,pkm_per_90_gameweek,pkm_per_90_season,last_pkd,season_pkd,pkd_per_min_gameweek,pkd_per_min_season,pkd_per_90_gameweek,pkd_per_90_season,last_og,season_og,og_per_min_gameweek,og_per_min_season,og_per_90_gameweek,og_per_90_season,last_gao,season_gao,gao_per_min_gameweek,gao_per_min_season,gao_per_90_gameweek,gao_per_90_season,last_cs,season_cs,cs_per_min_gameweek,cs_per_min_season,cs_per_90_gameweek,cs_per_90_season,last_ga,season_ga,ga_per_min_gameweek,ga_per_min_season,ga_per_90_gameweek,ga_per_90_season,last_sv,season_sv,sv_per_min_gameweek,sv_per_min_season,sv_per_90_gameweek,sv_per_90_season,last_pks,season_pks,pks_per_min_gameweek,pks_per_min_season,pks_per_90_gameweek,pks_per_90_season,last_hcs,season_hcs,hcs_per_min_gameweek,hcs_per_min_season,hcs_per_90_gameweek,hcs_per_90_season,last_sm,season_sm,sm_per_min_gameweek,sm_per_min_season,sm_per_90_gameweek,sm_per_90_season,home_ind,opp_clean,positional_avg_g_per_90_season,positional_avg_kp_per_90_season,positional_avg_at_per_90_season,positional_avg_sot_per_90_season,positional_avg_tkw_per_90_season,positional_avg_dis_per_90_season,positional_avg_yc_per_90_season,positional_avg_rc_per_90_season,positional_avg_acnc_per_90_season,positional_avg_int_per_90_season,positional_avg_clr_per_90_season,positional_avg_cos_per_90_season,positional_avg_bs_per_90_season,positional_avg_aer_per_90_season,positional_avg_pkm_per_90_season,positional_avg_pkd_per_90_season,positional_avg_og_per_90_season,positional_avg_gao_per_90_season,positional_avg_cs_per_90_season,positional_avg_ga_per_90_season,positional_avg_sv_per_90_season,positional_avg_pks_per_90_season,positional_avg_hcs_per_90_season,positional_avg_sm_per_90_season,team_week_standing,team_week_standing_opp
06nu7,24,2026-01-31,ARS,@LEE,W 4-0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riccardo Calafiori,,0.0,0.0,0.0,0.0,0.0,D,2025,0.0,1254.0,0.0,1.0,0.0,0.0007974481658692185,0.0,0.07177033492822966,0.0,4.0,0.0,0.003189792663476874,0.0,0.28708133971291866,0.0,2.0,0.0,0.001594896331738437,0.0,0.14354066985645933,0.0,5.0,0.0,0.003987240829346092,0.0,0.3588516746411483,0.0,17.0,0.0,0.013556618819776715,0.0,1.2200956937799043,0.0,5.0,0.0,0.003987240829346092,0.0,0.3588516746411483,0.0,5.0,0.0,0.003987240829346092,0.0,0.3588516746411483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0023923444976076554,0.0,0.21531100478468898,0.0,13.0,0.0,0.01036682615629984,0.0,0.9330143540669856,0.0,43.0,0.0,0.0342902711323764,0.0,3.086124401913876,0.0,12.0,0.0,0.009569377990430622,0.0,0.8612440191387559,0.0,1.0,0.0,0.0007974481658692185,0.0,0.07177033492822966,0.0,30.0,0.0,0.023923444976076555,0.0,2.15311004784689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.005582137161084529,0.0,0.5023923444976076,0.0,9.0,0.0,0.007177033492822967,0.0,0.645933014354067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,LEE,0.03127298858765142,0.4485018071950991,0.05521174385666637,0.11477323605521743,0.9960683677536214,0.2960029766347534,0.26882090506989353,0.004840315643631109,0.2626127031946775,0.9593878306422712,4.056525918188326,0.3427327667040792,0.44625894358953383,1.759235867404106,0.0,0.0013836081325047191,0.005748681041288604,1.2080535149082132,0.23369798108155648,0.0,0.0,0.0,0.0,0.0,5,5
05akv,24,2026-02-01,CRY,@NOT,T 1-1,3.25,90.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Tyrick Mitchell,,0.0,0.0,0.0,0.0,0.0,D,2025,64.0,2036.0,0.0,1.0,0.0,0.0004911591355599214,0.0,0.04420432220039292,1.0,17.0,0.015625,0.008349705304518664,1.40625,0.7514734774066798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0019646365422396855,0.0,0.1768172888015717,1.0,41.0,0.015625,0.02013752455795678,1.40625,1.81237721021611,0.0,18.0,0.0,0.008840864440078585,0.0,0.7956777996070726,0.0,5.0,0.0,0.002455795677799607,0.0,0.22102161100196463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.015625,0.0073673870333988214,1.40625,0.6630648330058939,2.0,23.0,0.03125,0.011296660117878193,2.8125,1.0166994106090375,3.0,68.0,0.046875,0.03339882121807466,4.21875,3.005893909626719,1.0,9.0,0.015625,0.0044204322200392925,1.40625,0.3978388998035363,1.0,8.0,0.015625,0.003929273084479371,1.40625,0.3536345776031434,0.0,15.0,0.0,0.0073673870333988214,0.0,0.6630648330058939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.046875,0.0137524557956778,4.21875,1.237721021611002,0.0,8.0,0.0,0.003929273084479371,0.0,0.3536345776031434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NOT,0.04179264283378029,0.5040726238651485,0.11396259625356824,0.8887872769645284,1.7414399248887347,0.5062028937106542,0.16591045022452092,0.0038544695650059566,0.278510053618345,0.9648503406065091,4.151636850496031,0.4853329294393968,0.5244415868795191,1.8216657702056966,0.0,0.0007986149524528737,0.005666718659597366,1.3705709982004584,0.26220928850151937,0.0,0.0,0.0,0.0,0.0,5,5
068yc,24,2026-01-31,BHA,EVE,T 1-1,9.5,90.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Yasin Ayari,,0.0,0.0,0.0,0.0,0.0,M,2025,90.0,1604.0,1.0,3.0,0.011111111111111112,0.0018703241895261845,1.0,0.16832917705735662,0.0,11.0,0.0,0.00685785536159601,0.0,0.6172069825436408,0.0,2.0,0.0,0.0012468827930174563,0.0,0.11221945137157106,1.0,10.0,0.011111111111111112,0.006234413965087282,1.0,0.5610972568578554,1.0,20.0,0.011111111111111112,0.012468827930174564,1.0,1.1221945137157108,1.0,16.0,0.011111111111111112,0.00997506234413965,1.0,0.8977556109725685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0018703241895261845,0.0,0.16832917705735662,1.0,23.0,0.011111111111111112,0.014339152119700748,1.0,1.2905236907730673,4.0,19.0,0.044444444444444446,0.011845386533665835,4.0,1.0660847880299251,0.0,13.0,0.0,0.008104738154613466,0.0,0.729426433915212,0.0,3.0,0.0,0.0018703241895261845,0.0,0.16832917705735662,0.0,7.0,0.0,0.004364089775561097,0.0,0.3927680798004987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.022222222222222223,0.012468827930174564,2.0,1.1221945137157108,0.0,5.0,0.0,0.003117206982543641,0.0,0.2805486284289277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EVE,0.16564732924693162,1.0867844073790116,0.12769594817907817,0.5446531450959596,1.1083907965388946,1.0148474826111429,0.17139336295077653,0.002804338958611989,0.32650592963593894,0.6798787972992424,1.1324403802854819,0.7255646974713893,0.22494087337872065,0.9049093241512967,0.0011773940345368918,0.009029713241433443,0.0006849391762099539,1.4051769905819225,0.28044535405930293,0.0,0.0,0.0,0.0,0.0,5,5
06v0g,24,2026-02-02,SUN,BUR,W 3-0,7.75,90.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Trai Hume,,0.0,0.0,0.0,0.0,0.0,D,2025,45.0,1873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.00800854244527496,0.0,0.7207688200747464,0.0,1.0,0.0,0.0005339028296849973,0.0,0.04805125467164976,0.0,5.0,0.0,0.0026695141484249867,0.0,0.2402562733582488,0.0,30.0,0.0,0.01601708489054992,0.0,1.4415376401494928,0.0,6.0,0.0,0.003203416978109984,0.0,0.28830752802989856,0.0,6.0,0.0,0.003203416978109984,0.0,0.28830752802989856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.003203416978109984,0.0,0.28830752802989856,0.0,17.0,0.0,0.009076348104644954,0.0,0.8168713294180459,1.0,67.0,0.022222222222222223,0.03577148958889482,2.0,3.219434063000534,0.0,2.0,0.0,0.0010678056593699946,0.0,0.09610250934329952,0.0,5.0,0.0,0.0026695141484249867,0.0,0.2402562733582488,1.0,48.0,0.022222222222222223,0.02562733582487987,2.0,2.3064602242391885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.06666666666666667,0.012813667912439935,6.0,1.1532301121195943,0.0,6.0,0.0,0.003203416978109984,0.0,0.28830752802989856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BUR,0.036272547434439355,0.46793527446025673,0.08309644461010801,0.1283834117960839,0.9202838473501763,0.5307823296617272,0.2250476723179202,0.005446901892149283,0.3426167612924907,0.8851347567396822,4.078699805502893,0.3866193605058958,0.5382874696284206,2.073173507932751,0.0,0.0046829070387666575,0.004326980258870839,1.3281418069548272,0.22231458580342964,0.0,0.0,0.0,0.0,0.0,5,5
06v0g,24,2026-02-02,SUN,@ARS,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trai Hume,Available,0.0,0.0,0.0,0.0,0.0,D,2025,90.0,1963.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.011111111111111112,0.00815078960774325,1.0,0.7335710646968925,0.0,1.0,0.0,0.0005094243504839531,0.0,0.04584819154355578,0.0,5.0,0.0,0.0025471217524197657,0.0,0.22924095771777891,1.0,31.0,0.011111111111111112,0.015792154865002548,1.0,1.4212939378502294,1.0,7.0,0.011111111111111112,0.003565970453387672,1.0,0.32093734080489045,1.0,7.0,0.011111111111111112,0.003565970453387672,1.0,0.32093734080489045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.003056546102903719,0.0,0.2750891492613347,0.0,17.0,0.0,0.008660213958227204,0.0,0.7794192562404484,1.0,68.0,0.011111111111111112,0.034640855832908816,1.0,3.1176770249617936,0.0,2.0,0.0,0.0010188487009679063,0.0,0.09169638308711156,0.0,5.0,0.0,0.0025471217524197657,0.0,0.22924095771777891,1.0,49.0,0.011111111111111112,0.024961793173713703,1.0,2.2465613856342332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.012226184411614875,0.0,1.1003565970453388,1.0,7.0,0.011111111111111112,0.003565970453387672,1.0,0.32093734080489045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ARS,0.023834589961211492,0.4389026738843212,0.06480484004275845,0.12359354508544837,0.8452389836121768,0.37828987210031473,0.18142631581133484,0.005852789059606212,0.2671546355552651,0.9060783864615533,4.14727166008458,0.4398559159885836,0.43548951943536607,1.854008768893161,0.0,0.0019439453378780106,0.011163768516003914,1.178894604246661,0.25787729539773613,0.0,0.0,0.0,0.0,0.0,5,5
063q8,24,,BRF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,M,2025,36.0,1267.0,0.0,1.0,0.0,0.0007892659826361484,0.0,0.07103393843725335,0.0,27.0,0.0,0.021310181531176007,0.0,1.9179163378058406,0.0,3.0,0.0,0.0023677979479084454,0.0,0.2131018153117601,0.0,6.0,0.0,0.004735595895816891,0.0,0.4262036306235202,0.0,21.0,0.0,0.016574585635359115,0.0,1.4917127071823204,0.0,22.0,0.0,0.017363851617995266,0.0,1.562746645619574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.010260457774269928,0.0,0.9234411996842935,0.0,14.0,0.0,0.011049723756906077,0.0,0.9944751381215469,2.0,10.0,0.05555555555555555,0.007892659826361484,5.0,0.7103393843725336,1.0,11.0,0.027777777777777776,0.008681925808997633,2.5,0.781373322809787,0.0,3.0,0.0,0.0023677979479084454,0.0,0.2131018153117601,1.0,10.0,0.027777777777777776,0.007892659826361484,2.5,0.7103393843725336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.027777777777777776,0.017363851617995266,2.5,1.562746645619574,0.0,2.0,0.0,0.0015785319652722968,0.0,0.1420678768745067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.03226952637691041,0.4285570313907586,0.091185670775349,0.12721886923842934,0.3781521148494004,0.4941162838085594,0.04809314352690321,0.05646272484927698,0.07459368834078066,0.31491763169939485,0.5589909110941572,0.3856235794041198,0.05206850119293092,0.3471727397511683,9.39312289853423e-05,0.01949866526724611,8.078470069417994e-05,0.7615710594993875,0.05511679139259467,0.0,0.0,0.0,0.0,0.0,5,5
070f9,24,2026-02-01,CRY,@NOT,T 1-1,4.0,90.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Yeremy Pino,,0.0,0.0,0.0,0.0,0.0,M,2025,24.0,1457.0,0.0,2.0,0.0,0.0013726835964310226,0.0,0.12354152367879204,3.0,32.0,0.125,0.02196293754289636,11.25,1.9766643788606726,0.0,1.0,0.0,0.0006863417982155113,0.0,0.06177076183939602,0.0,9.0,0.0,0.0061770761839396015,0.0,0.5559368565545642,0.0,16.0,0.0,0.01098146877144818,0.0,0.9883321894303363,1.0,25.0,0.041666666666666664,0.017158544955387784,3.75,1.5442690459849007,0.0,3.0,0.0,0.002059025394646534,0.0,0.18531228551818807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.002745367192862045,0.0,0.24708304735758407,1.0,7.0,0.041666666666666664,0.004804392587508579,3.75,0.43239533287577214,0.0,15.0,0.0,0.01029512697323267,0.0,0.9265614275909403,2.0,16.0,0.08333333333333333,0.01098146877144818,7.5,0.9883321894303363,0.0,1.0,0.0,0.0006863417982155113,0.0,0.06177076183939602,1.0,18.0,0.041666666666666664,0.012354152367879203,3.75,1.1118737131091283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.013040494166094716,0.0,1.1736444749485244,0.0,6.0,0.0,0.004118050789293068,0.0,0.37062457103637614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NOT,0.10001717659662915,1.1188070302879312,0.1361291679161583,0.39542522725008517,1.300097283955957,1.1552279556255736,0.18384720869164664,0.005414768559467965,0.30903560110537204,0.6796213588491656,1.5779113213420393,0.7892142206764042,0.23578771326151945,0.9849165607596345,0.0014240506329113924,0.011216965322706324,0.0021246398444651417,1.4039087454417545,0.29104051244561446,0.0,0.0,0.0,0.0,0.0,5,5
06p6j,24,2026-01-31,BOU,@WOL,W 2-0,3.5,84.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,Evanilson,,0.0,0.0,0.0,0.0,0.0,F,2025,88.0,1580.0,1.0,5.0,0.011363636363636364,0.0031645569620253164,1.0227272727272727,0.2848101265822785,2.0,19.0,0.022727272727272728,0.012025316455696202,2.0454545454545454,1.0822784810126582,0.0,3.0,0.0,0.0018987341772151898,0.0,0.17088607594936708,1.0,14.0,0.011363636363636364,0.008860759493670886,1.0227272727272727,0.7974683544303798,0.0,3.0,0.0,0.0018987341772151898,0.0,0.17088607594936708,0.0,26.0,0.0,0.016455696202531647,0.0,1.4810126582278482,0.0,1.0,0.0,0.0006329113924050633,0.0,0.056962025316455694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.011363636363636364,0.0018987341772151898,1.0227272727272727,0.17088607594936708,1.0,14.0,0.011363636363636364,0.008860759493670886,1.0227272727272727,0.7974683544303798,1.0,8.0,0.011363636363636364,0.005063291139240506,1.0227272727272727,0.45569620253164556,0.0,2.0,0.0,0.0012658227848101266,0.0,0.11392405063291139,2.0,29.0,0.022727272727272728,0.018354430379746836,2.0454545454545454,1.6518987341772153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0006329113924050633,0.0,0.056962025316455694,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.022727272727272728,0.019620253164556962,2.0454545454545454,1.7658227848101267,0.0,5.0,0.0,0.0031645569620253164,0.0,0.2848101265822785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WOL,0.27718494604114174,0.917582063107774,0.16072572070446164,0.7428246501555944,0.5744950295571641,1.2949002323764016,0.16196850433554222,0.0,0.22158745106938876,0.2791309691945399,0.8545976388722945,0.9605129879598068,0.11862675350657831,1.5791954022861225,0.006603577826018968,0.015869288486021958,0.004178692439875482,2.2931672731747437,0.25770989462934457,0.0,0.0,0.0,0.0,0.0,5,5
06cmb,24,2026-02-01,TOT,MCI,T 2-2,-2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guglielmo Vicario,,2.0,1.0,0.0,0.0,0.0,G,2025,90.0,2070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0004830917874396135,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.01352657004830918,0.0,1.2173913043478262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.005797101449275362,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.003381642512077295,0.0,0.30434782608695654,2.0,31.0,0.022222222222222223,0.01497584541062802,2.0,1.3478260869565217,2.0,59.0,0.022222222222222223,0.028502415458937197,2.0,2.5652173913043477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.007729468599033816,0.0,0.6956521739130435,0.0,6.0,0.0,0.002898550724637681,0.0,0.2608695652173913,0,MCI,0.0,0.06859788359788359,0.005851548269581056,0.0,0.011724564142596929,0.0,0.07581323714431341,0.0,0.0,0.041144578313253015,1.006030078855429,0.0016666666666666668,0.0,0.3654343815354192,0.0,0.0,0.0016666666666666668,0.0,0.24100753575216194,1.065449966950163,2.1565666074435015,0.022883597883597884,0.6314942183177544,0.08824972598812492,5,5
04yo7,24,,AVL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,M,2025,73.0,1293.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0273972602739726,0.020108275328692964,2.4657534246575343,1.8097447795823667,0.0,4.0,0.0,0.0030935808197989174,0.0,0.27842227378190254,0.0,4.0,0.0,0.0030935808197989174,0.0,0.27842227378190254,1.0,22.0,0.0136986301369863,0.017014694508894045,1.2328767123287672,1.531322505800464,0.0,11.0,0.0,0.008507347254447023,0.0,0.765661252900232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0273972602739726,0.005413766434648105,2.4657534246575343,0.4872389791183295,2.0,10.0,0.0273972602739726,0.007733952049497293,2.4657534246575343,0.6960556844547564,3.0,13.0,0.0410958904109589,0.010054137664346482,3.698630136986301,0.9048723897911833,0.0,9.0,0.0,0.0069605568445475635,0.0,0.6264501160092807,3.0,10.0,0.0410958904109589,0.007733952049497293,3.698630136986301,0.6960556844547564,0.0,14.0,0.0,0.01082753286929621,0.0,0.974477958236659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.013147718484145398,0.0,1.1832946635730859,1.0,4.0,0.0136986301369863,0.0030935808197989174,1.2328767123287672,0.27842227378190254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.03226952637691041,0.4285570313907586,0.091185670775349,0.12721886923842934,0.3781521148494004,0.4941162838085594,0.04809314352690321,0.05646272484927698,0.07459368834078066,0.31491763169939485,0.5589909110941572,0.3856235794041198,0.05206850119293092,0.3471727397511683,9.39312289853423e-05,0.01949866526724611,8.078470069417994e-05,0.7615710594993875,0.05511679139259467,0.0,0.0,0.0,0.0,0.0,5,5
06v06,24,2026-02-01,MCI,@TOT,T 2-2,2.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Tijjani Reijnders,,0.0,0.0,0.0,0.0,0.0,M,2025,60.0,1397.0,0.0,5.0,0.0,0.0035790980672870437,0.0,0.3221188260558339,0.0,15.0,0.0,0.010737294201861132,0.0,0.9663564781675018,0.0,2.0,0.0,0.0014316392269148174,0.0,0.12884753042233357,0.0,14.0,0.0,0.010021474588403722,0.0,0.901932712956335,0.0,4.0,0.0,0.002863278453829635,0.0,0.25769506084466715,0.0,16.0,0.0,0.01145311381531854,0.0,1.0307802433786686,0.0,2.0,0.0,0.0014316392269148174,0.0,0.12884753042233357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0014316392269148174,0.0,0.12884753042233357,0.0,8.0,0.0,0.00572655690765927,0.0,0.5153901216893343,0.0,16.0,0.0,0.01145311381531854,0.0,1.0307802433786686,0.0,18.0,0.0,0.012884753042233358,0.0,1.1596277738010021,0.0,1.0,0.0,0.0007158196134574087,0.0,0.06442376521116679,0.0,3.0,0.0,0.0021474588403722263,0.0,0.19327129563350037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.010737294201861132,0.0,0.9663564781675018,1.0,7.0,0.016666666666666666,0.005010737294201861,1.5,0.4509663564781675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,TOT,0.15884285879141413,1.246176658660084,0.3050338723597004,0.4388933882732148,1.1389654806623448,1.1564187981392644,0.16662688075068527,0.00538821188348499,0.28213597761379616,0.7530794170400323,1.3014362397986927,0.7825381642620813,0.2919479066626233,0.8910864685623665,0.001948908397807448,0.09934078091455631,0.0,1.2031682813441806,0.2838084712173206,0.0,0.0,0.0,0.0,0.0,5,5
